"gameID","date","homeTeam","awayTeam","timeLeft","playerID","player","playerFull","playerTeam","type","number","result","ownScore","oppScore","secondsLeft","minutesLeft","thisNumber","prevTries","totalNumber","isHomeTeam","otherTeam","resultScoreDiff","success","prevScoreDiff","closeness","ahead","under5min","within5","clutch55","overtime","down1","tie"
"20120307HOUTOR","2012-03-07","TOR","HOU","00:22:19",NA,NA,NA,"TOR","Normal","2 of 2","Made",64,48,1339,22,"2",1,"2",TRUE,"HOU",16,TRUE,15,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120307HOUTOR","2012-03-07","TOR","HOU","00:18:24",NA,NA,NA,"TOR","Normal","1 of 2","Missed",71,59,1104,18,"1",0,"2",TRUE,"HOU",12,FALSE,12,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120307HOUTOR","2012-03-07","TOR","HOU","00:18:24",NA,NA,NA,"TOR","Normal","2 of 2","Made",72,59,1104,18,"2",1,"2",TRUE,"HOU",13,TRUE,12,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120309ATLDET","2012-03-09","DET","ATL","00:15:49",NA,NA,NA,"ATL","Normal","1 of 2","Made",57,57,949,15,"1",0,"2",FALSE,"DET",0,TRUE,-1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"20120309ATLDET","2012-03-09","DET","ATL","00:15:49",NA,NA,NA,"ATL","Normal","2 of 2","Made",58,57,949,15,"2",1,"2",FALSE,"DET",1,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"20120309ATLDET","2012-03-09","DET","ATL","00:14:35",NA,NA,NA,"ATL","Normal","1 of 2","Made",59,61,875,14,"1",0,"2",FALSE,"DET",-2,TRUE,-3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120309ATLDET","2012-03-09","DET","ATL","00:14:35",NA,NA,NA,"ATL","Normal","2 of 2","Made",60,61,875,14,"2",1,"2",FALSE,"DET",-1,TRUE,-2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120309ATLDET","2012-03-09","DET","ATL","00:04:30",NA,NA,NA,"ATL","Normal","1 of 1","Made",77,82,270,4,"1",0,"1",FALSE,"DET",-5,TRUE,-6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120309ATLDET","2012-03-09","DET","ATL","00:03:01",NA,NA,NA,"ATL","Normal","1 of 2","Missed",80,84,181,3,"1",0,"2",FALSE,"DET",-4,FALSE,-4,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120309ATLDET","2012-03-09","DET","ATL","00:03:01",NA,NA,NA,"ATL","Normal","2 of 2","Missed",80,84,181,3,"2",1,"2",FALSE,"DET",-4,FALSE,-4,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120309NJNCHA","2012-03-09","CHA","NJN","00:41:43",NA,NA,NA,"NJN","Technical","1 of 1","Missed",13,4,2503,41,"1",0,"1",FALSE,"CHA",9,FALSE,9,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120309NJNCHA","2012-03-09","CHA","NJN","00:21:44",NA,NA,NA,"NJN","Normal","1 of 2","Made",43,41,1304,21,"1",0,"2",FALSE,"CHA",2,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120309NJNCHA","2012-03-09","CHA","NJN","00:21:44",NA,NA,NA,"NJN","Normal","2 of 2","Made",44,41,1304,21,"2",1,"2",FALSE,"CHA",3,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120310HOUNJN","2012-03-10","NJN","HOU","00:22:02",NA,NA,NA,"NJN","Normal","1 of 2","Made",57,66,1322,22,"1",0,"2",TRUE,"HOU",-9,TRUE,-10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120310HOUNJN","2012-03-10","NJN","HOU","00:22:02",NA,NA,NA,"NJN","Normal","2 of 2","Made",58,66,1322,22,"2",1,"2",TRUE,"HOU",-8,TRUE,-9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120310TORDET","2012-03-10","DET","TOR","00:38:27",NA,NA,NA,"TOR","Normal","1 of 2","Made",13,27,2307,38,"1",0,"2",FALSE,"DET",-14,TRUE,-15,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120310TORDET","2012-03-10","DET","TOR","00:38:27",NA,NA,NA,"TOR","Normal","2 of 2","Made",14,27,2307,38,"2",1,"2",FALSE,"DET",-13,TRUE,-14,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120310TORDET","2012-03-10","DET","TOR","00:25:51",NA,NA,NA,"TOR","Normal","1 of 2","Made",34,57,1551,25,"1",0,"2",FALSE,"DET",-23,TRUE,-24,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120310TORDET","2012-03-10","DET","TOR","00:25:51",NA,NA,NA,"TOR","Normal","2 of 2","Made",35,57,1551,25,"2",1,"2",FALSE,"DET",-22,TRUE,-23,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120311MILTOR","2012-03-11","TOR","MIL","00:38:58",NA,NA,NA,"TOR","Normal","1 of 1","Made",21,16,2338,38,"1",0,"1",TRUE,"MIL",5,TRUE,4,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120311MILTOR","2012-03-11","TOR","MIL","00:05:10",NA,NA,NA,"TOR","Normal","1 of 1","Made",93,91,310,5,"1",0,"1",TRUE,"MIL",2,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120313TORCLE","2012-03-13","CLE","TOR","00:24:56",NA,NA,NA,"TOR","Normal","2 of 2","Missed",51,42,1496,24,"2",1,"2",FALSE,"CLE",9,FALSE,9,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120314PORNYK","2012-03-14","NYK","POR","00:02:32",NA,NA,NA,"POR","Normal","1 of 1","Made",75,114,152,2,"1",0,"1",FALSE,"NYK",-39,TRUE,-40,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120314TORNJN","2012-03-14","NJN","TOR","00:47:16",NA,NA,NA,"TOR","Normal","1 of 2","Made",1,0,2836,47,"1",0,"2",FALSE,"NJN",1,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"20120314TORNJN","2012-03-14","NJN","TOR","00:47:16",NA,NA,NA,"TOR","Normal","2 of 2","Made",2,0,2836,47,"2",1,"2",FALSE,"NJN",2,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120314TORNJN","2012-03-14","NJN","TOR","00:18:24",NA,NA,NA,"TOR","Normal","1 of 2","Made",51,52,1104,18,"1",0,"2",FALSE,"NJN",-1,TRUE,-2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120314TORNJN","2012-03-14","NJN","TOR","00:18:24",NA,NA,NA,"TOR","Normal","2 of 2","Made",52,52,1104,18,"2",1,"2",FALSE,"NJN",0,TRUE,-1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"20120314TORNJN","2012-03-14","NJN","TOR","00:04:38",NA,NA,NA,"TOR","Normal","1 of 2","Made",74,83,278,4,"1",0,"2",FALSE,"NJN",-9,TRUE,-10,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120314TORNJN","2012-03-14","NJN","TOR","00:04:38",NA,NA,NA,"TOR","Normal","2 of 2","Made",75,83,278,4,"2",1,"2",FALSE,"NJN",-8,TRUE,-9,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120317NOHNJN","2012-03-17","NJN","NOH","00:41:09",NA,NA,NA,"NJN","Normal","1 of 1","Made",18,19,2469,41,"1",0,"1",TRUE,"NOH",-1,TRUE,-2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120317TORCHA","2012-03-17","CHA","TOR","00:40:28",NA,NA,NA,"TOR","Normal","1 of 2","Made",17,16,2428,40,"1",0,"2",FALSE,"CHA",1,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"20120317TORCHA","2012-03-17","CHA","TOR","00:40:28",NA,NA,NA,"TOR","Normal","2 of 2","Made",18,16,2428,40,"2",1,"2",FALSE,"CHA",2,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120317TORCHA","2012-03-17","CHA","TOR","00:00:28",NA,NA,NA,"TOR","Normal","1 of 2","Made",99,105,28,0,"1",0,"2",FALSE,"CHA",-6,TRUE,-7,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120317TORCHA","2012-03-17","CHA","TOR","00:00:28",NA,NA,NA,"TOR","Normal","2 of 2","Made",100,105,28,0,"2",1,"2",FALSE,"CHA",-5,TRUE,-6,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120318ATLCLE","2012-03-18","CLE","ATL","00:45:46",NA,NA,NA,"ATL","Normal","1 of 2","Made",3,4,2746,45,"1",0,"2",FALSE,"CLE",-1,TRUE,-2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120318ATLCLE","2012-03-18","CLE","ATL","00:45:46",NA,NA,NA,"ATL","Normal","2 of 2","Made",4,4,2746,45,"2",1,"2",FALSE,"CLE",0,TRUE,-1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"20120318ATLCLE","2012-03-18","CLE","ATL","00:35:01",NA,NA,NA,"ATL","Normal","1 of 1","Missed",36,19,2101,35,"1",0,"1",FALSE,"CLE",17,FALSE,17,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120318ATLCLE","2012-03-18","CLE","ATL","00:04:14",NA,NA,NA,"CLE","Normal","1 of 2","Made",79,94,254,4,"1",0,"2",TRUE,"ATL",-15,TRUE,-16,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120318ATLCLE","2012-03-18","CLE","ATL","00:04:14",NA,NA,NA,"CLE","Normal","2 of 2","Missed",79,94,254,4,"2",1,"2",TRUE,"ATL",-15,FALSE,-15,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120318ATLCLE","2012-03-18","CLE","ATL","00:03:19",NA,NA,NA,"ATL","Normal","1 of 2","Made",97,81,199,3,"1",0,"2",FALSE,"CLE",16,TRUE,15,15,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120318ATLCLE","2012-03-18","CLE","ATL","00:03:19",NA,NA,NA,"ATL","Normal","2 of 2","Missed",97,81,199,3,"2",1,"2",FALSE,"CLE",16,FALSE,16,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120318ORLMIA","2012-03-18","MIA","ORL","00:20:26",NA,NA,NA,"ORL","Normal","1 of 1","Made",57,54,1226,20,"1",0,"1",FALSE,"MIA",3,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120320TORNYK","2012-03-20","NYK","TOR","00:23:21",NA,NA,NA,"TOR","Normal","1 of 2","Made",45,53,1401,23,"1",0,"2",FALSE,"NYK",-8,TRUE,-9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120320TORNYK","2012-03-20","NYK","TOR","00:23:21",NA,NA,NA,"TOR","Normal","2 of 2","Made",46,53,1401,23,"2",1,"2",FALSE,"NYK",-7,TRUE,-8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120323CLEORL","2012-03-23","ORL","CLE","00:41:27",NA,NA,NA,"CLE","Normal","1 of 2","Made",11,15,2487,41,"1",0,"2",FALSE,"ORL",-4,TRUE,-5,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323CLEORL","2012-03-23","ORL","CLE","00:41:27",NA,NA,NA,"CLE","Normal","2 of 2","Made",12,15,2487,41,"2",1,"2",FALSE,"ORL",-3,TRUE,-4,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323CLEORL","2012-03-23","ORL","CLE","00:28:51",NA,NA,NA,"CLE","Normal","1 of 2","Made",32,41,1731,28,"1",0,"2",FALSE,"ORL",-9,TRUE,-10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120323CLEORL","2012-03-23","ORL","CLE","00:28:51",NA,NA,NA,"CLE","Normal","2 of 2","Made",33,41,1731,28,"2",1,"2",FALSE,"ORL",-8,TRUE,-9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120323CLEORL","2012-03-23","ORL","CLE","00:02:40",NA,NA,NA,"CLE","Normal","1 of 1","Made",75,91,160,2,"1",0,"1",FALSE,"ORL",-16,TRUE,-17,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:36:34",NA,NA,NA,"NJN","Normal","1 of 2","Missed",19,19,2194,36,"1",0,"2",FALSE,"ATL",0,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"20120323NJNATL","2012-03-23","ATL","NJN","00:36:34",NA,NA,NA,"NJN","Normal","2 of 2","Made",20,19,2194,36,"2",1,"2",FALSE,"ATL",1,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"20120323NJNATL","2012-03-23","ATL","NJN","00:30:48",NA,NA,NA,"NJN","Normal","1 of 2","Missed",33,30,1848,30,"1",0,"2",FALSE,"ATL",3,FALSE,3,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:30:48",NA,NA,NA,"NJN","Normal","2 of 2","Made",34,30,1848,30,"2",1,"2",FALSE,"ATL",4,TRUE,3,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:30:29",NA,NA,NA,"ATL","Normal","1 of 2","Made",31,34,1829,30,"1",0,"2",TRUE,"NJN",-3,TRUE,-4,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:30:29",NA,NA,NA,"ATL","Normal","2 of 2","Missed",31,34,1829,30,"2",1,"2",TRUE,"NJN",-3,FALSE,-3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:13:23",NA,NA,NA,"NJN","Normal","1 of 2","Missed",66,62,803,13,"1",0,"2",FALSE,"ATL",4,FALSE,4,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:13:23",NA,NA,NA,"NJN","Normal","2 of 2","Made",67,62,803,13,"2",1,"2",FALSE,"ATL",5,TRUE,4,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:00:21",NA,NA,NA,"ATL","Normal","1 of 2","Made",89,84,21,0,"1",0,"2",TRUE,"NJN",5,TRUE,4,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120323NJNATL","2012-03-23","ATL","NJN","00:00:21",NA,NA,NA,"ATL","Normal","2 of 2","Missed",89,84,21,0,"2",1,"2",TRUE,"NJN",5,FALSE,5,5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120323NYKTOR","2012-03-23","TOR","NYK","00:29:22",NA,NA,NA,"TOR","Normal","1 of 2","Made",33,27,1762,29,"1",0,"2",TRUE,"NYK",6,TRUE,5,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120323NYKTOR","2012-03-23","TOR","NYK","00:29:22",NA,NA,NA,"TOR","Normal","2 of 2","Missed",33,27,1762,29,"2",1,"2",TRUE,"NYK",6,FALSE,6,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120323NYKTOR","2012-03-23","TOR","NYK","00:16:43",NA,NA,NA,"TOR","Normal","1 of 2","Missed",55,44,1003,16,"1",0,"2",TRUE,"NYK",11,FALSE,11,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120323NYKTOR","2012-03-23","TOR","NYK","00:16:43",NA,NA,NA,"TOR","Normal","2 of 2","Made",56,44,1003,16,"2",1,"2",TRUE,"NYK",12,TRUE,11,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120324ATLWAS","2012-03-24","WAS","ATL","00:04:57",NA,NA,NA,"ATL","Normal","1 of 2","Made",84,87,297,4,"1",0,"2",FALSE,"WAS",-3,TRUE,-4,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120324ATLWAS","2012-03-24","WAS","ATL","00:04:57",NA,NA,NA,"ATL","Normal","2 of 2","Missed",84,87,297,4,"2",1,"2",FALSE,"WAS",-3,FALSE,-3,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120324ATLWAS","2012-03-24","WAS","ATL","00:00:12",NA,NA,NA,"ATL","Normal","1 of 2","Made",94,92,12,0,"1",0,"2",FALSE,"WAS",2,TRUE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120324ATLWAS","2012-03-24","WAS","ATL","00:00:12",NA,NA,NA,"ATL","Normal","2 of 2","Made",95,92,12,0,"2",1,"2",FALSE,"WAS",3,TRUE,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120324CHANJN","2012-03-24","NJN","CHA","00:06:09",NA,NA,NA,"NJN","Normal","1 of 3","Made",90,75,369,6,"1",0,"3",TRUE,"CHA",15,TRUE,14,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120324CHANJN","2012-03-24","NJN","CHA","00:06:09",NA,NA,NA,"NJN","Normal","2 of 3","Made",91,75,369,6,"2",1,"3",TRUE,"CHA",16,TRUE,15,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120324CHANJN","2012-03-24","NJN","CHA","00:06:09",NA,NA,NA,"NJN","Normal","3 of 3","Made",92,75,369,6,"3",2,"3",TRUE,"CHA",17,TRUE,16,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120324TORCHI","2012-03-24","CHI","TOR","00:26:21",NA,NA,NA,"TOR","Normal","1 of 2","Made",50,48,1581,26,"1",0,"2",FALSE,"CHI",2,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120324TORCHI","2012-03-24","CHI","TOR","00:26:21",NA,NA,NA,"TOR","Normal","2 of 2","Made",51,48,1581,26,"2",1,"2",FALSE,"CHI",3,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120324TORCHI","2012-03-24","CHI","TOR","00:08:33",NA,NA,NA,"TOR","Normal","1 of 2","Made",78,75,513,8,"1",0,"2",FALSE,"CHI",3,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120324TORCHI","2012-03-24","CHI","TOR","00:08:33",NA,NA,NA,"TOR","Normal","2 of 2","Made",79,75,513,8,"2",1,"2",FALSE,"CHI",4,TRUE,3,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120324TORCHI","2012-03-24","CHI","TOR","00:01:04",NA,NA,NA,"TOR","Normal","1 of 2","Made",91,90,64,1,"1",0,"2",FALSE,"CHI",1,TRUE,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"20120324TORCHI","2012-03-24","CHI","TOR","00:01:04",NA,NA,NA,"TOR","Normal","2 of 2","Made",92,90,64,1,"2",1,"2",FALSE,"CHI",2,TRUE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"20120324TORCHI","2012-03-24","CHI","TOR","-00:04:45",NA,NA,NA,"TOR","Normal","1 of 2","Missed",100,100,-285,-5,"1",0,"2",FALSE,"CHI",0,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"20120324TORCHI","2012-03-24","CHI","TOR","-00:04:45",NA,NA,NA,"TOR","Normal","2 of 2","Made",101,100,-285,-5,"2",1,"2",FALSE,"CHI",1,TRUE,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"20120325UTAATL","2012-03-25","ATL","UTA","00:35:04",NA,NA,NA,"ATL","Normal","1 of 2","Made",30,22,2104,35,"1",0,"2",TRUE,"UTA",8,TRUE,7,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","00:35:04",NA,NA,NA,"ATL","Normal","2 of 2","Missed",30,22,2104,35,"2",1,"2",TRUE,"UTA",8,FALSE,8,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","00:16:52",NA,NA,NA,"ATL","Normal","1 of 2","Missed",62,58,1012,16,"1",0,"2",TRUE,"UTA",4,FALSE,4,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","00:16:52",NA,NA,NA,"ATL","Normal","2 of 2","Made",63,58,1012,16,"2",1,"2",TRUE,"UTA",5,TRUE,4,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","00:14:41",NA,NA,NA,"ATL","Normal","1 of 2","Made",65,68,881,14,"1",0,"2",TRUE,"UTA",-3,TRUE,-4,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","00:14:41",NA,NA,NA,"ATL","Normal","2 of 2","Made",66,68,881,14,"2",1,"2",TRUE,"UTA",-2,TRUE,-3,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","00:05:54",NA,NA,NA,"ATL","Normal","1 of 2","Missed",89,91,354,5,"1",0,"2",TRUE,"UTA",-2,FALSE,-2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","00:05:54",NA,NA,NA,"ATL","Normal","2 of 2","Missed",89,91,354,5,"2",1,"2",TRUE,"UTA",-2,FALSE,-2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","-00:16:35",NA,NA,NA,"ATL","Normal","1 of 2","Made",129,125,-995,-17,"1",0,"2",TRUE,"UTA",4,TRUE,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","-00:16:35",NA,NA,NA,"ATL","Normal","2 of 2","Made",130,125,-995,-17,"2",1,"2",TRUE,"UTA",5,TRUE,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","-00:19:55",NA,NA,NA,"ATL","Normal","1 of 2","Made",138,133,-1195,-20,"1",0,"2",TRUE,"UTA",5,TRUE,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"20120325UTAATL","2012-03-25","ATL","UTA","-00:19:55",NA,NA,NA,"ATL","Normal","2 of 2","Made",139,133,-1195,-20,"2",1,"2",TRUE,"UTA",6,TRUE,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"20120326ORLTOR","2012-03-26","TOR","ORL","00:24:59",NA,NA,NA,"TOR","Normal","1 of 2","Made",48,59,1499,24,"1",0,"2",TRUE,"ORL",-11,TRUE,-12,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326ORLTOR","2012-03-26","TOR","ORL","00:24:59",NA,NA,NA,"TOR","Normal","2 of 2","Made",49,59,1499,24,"2",1,"2",TRUE,"ORL",-10,TRUE,-11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326ORLTOR","2012-03-26","TOR","ORL","00:09:43",NA,NA,NA,"TOR","Normal","1 of 2","Made",79,99,583,9,"1",0,"2",TRUE,"ORL",-20,TRUE,-21,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326ORLTOR","2012-03-26","TOR","ORL","00:09:43",NA,NA,NA,"TOR","Normal","2 of 2","Made",80,99,583,9,"2",1,"2",TRUE,"ORL",-19,TRUE,-20,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:29:36",NA,NA,NA,"NJN","Normal","1 of 2","Missed",23,34,1776,29,"1",0,"2",TRUE,"UTA",-11,FALSE,-11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:29:36",NA,NA,NA,"NJN","Normal","2 of 2","Missed",23,34,1776,29,"2",1,"2",TRUE,"UTA",-11,FALSE,-11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:28:26",NA,NA,NA,"NJN","Normal","1 of 2","Missed",25,38,1706,28,"1",0,"2",TRUE,"UTA",-13,FALSE,-13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:28:26",NA,NA,NA,"NJN","Normal","2 of 2","Made",26,38,1706,28,"2",1,"2",TRUE,"UTA",-12,TRUE,-13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:20:58",NA,NA,NA,"NJN","Normal","1 of 2","Missed",38,58,1258,20,"1",0,"2",TRUE,"UTA",-20,FALSE,-20,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:20:58",NA,NA,NA,"NJN","Normal","2 of 2","Made",39,58,1258,20,"2",1,"2",TRUE,"UTA",-19,TRUE,-20,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:15:22",NA,NA,NA,"NJN","Normal","1 of 1","Missed",54,67,922,15,"1",0,"1",TRUE,"UTA",-13,FALSE,-13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:05:34",NA,NA,NA,"NJN","Normal","1 of 2","Made",74,90,334,5,"1",0,"2",TRUE,"UTA",-16,TRUE,-17,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:05:34",NA,NA,NA,"NJN","Normal","2 of 2","Missed",74,90,334,5,"2",1,"2",TRUE,"UTA",-16,FALSE,-16,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"20120326UTANJN","2012-03-26","NJN","UTA","00:04:55",NA,NA,NA,"NJN","Normal","1 of 2","Missed",74,92,295,4,"1",0,"2",TRUE,"UTA",-18,FALSE,-18,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
